from , to, time
8_145,8_145,32000.0
58_124,225_232,32000.0
58_124,211_241,32000.0
58_124,58_124,32000.0
213_226,35_213,32000.0
213_226,213_226,32000.0
139_173,173_237,32000.0
139_173,237_248,32000.0
139_173,139_173,32000.0
78_184,184_258,32000.0
78_184,78_184,32000.0
125_157,138_179,32000.0
125_157,125_157,32000.0
A86,190_203,32000.0
A86,86_190,32000.0
A86,203_250,32000.0
A86,86_240,32000.0
A86,203_245,32000.0
A86,A86,32000.0
16_212,A16,32000.0
16_212,16_212,32000.0
136_204,29_136,32000.0
136_204,29_104,32000.0
136_204,29_198,32000.0
136_204,136_204,32000.0
135_160,135_160,32000.0
78_162,A78,32000.0
78_162,184_208,32000.0
78_162,208_219,32000.0
78_162,78_162,32000.0
187_228,115_187,32000.0
187_228,187_228,32000.0
9_259,A9,32000.0
9_259,9_259,32000.0
