from , to, time
226_265,226_265,34000.0
226_265,213_226,34000.0
181_252,74_181,34000.0
181_252,181_252,34000.0
54_253,54_253,34000.0
54_253,253_266,34000.0
184_208,A78,34000.0
184_208,184_208,34000.0
184_208,184_258,34000.0
184_208,258_260,34000.0
253_266,54_253,34000.0
253_266,253_266,34000.0
12_214,12_214,34000.0
A92,A92,34000.0
A92,116_216,34000.0
A92,92_261,34000.0
A92,92_116,34000.0
A92,216_255,34000.0
33_227,33_227,34000.0
A33,A33,34000.0
249_256,96_249,34000.0
249_256,249_256,34000.0
249_256,A96,34000.0
211_241,211_241,34000.0
211_241,225_232,34000.0
211_241,58_124,34000.0
29_198,136_204,34000.0
29_198,198_267,34000.0
29_198,29_136,34000.0
29_198,29_198,34000.0
53_117,101_251,34000.0
53_117,53_117,34000.0
A54,A54,34000.0
88_103,88_103,34000.0
246_254,209_246,34000.0
246_254,246_254,34000.0
187_228,187_228,34000.0
16_212,A16,34000.0
16_212,16_212,34000.0
225_232,211_241,34000.0
225_232,225_232,34000.0
225_232,58_124,34000.0
A21,A21,34000.0
A21,21_269,34000.0
116_216,A92,34000.0
116_216,116_216,34000.0
116_216,92_261,34000.0
116_216,92_116,34000.0
120_140,120_140,34000.0
87_231,87_262,34000.0
87_231,87_231,34000.0
87_231,A87,34000.0
184_258,A78,34000.0
184_258,184_208,34000.0
184_258,184_258,34000.0
184_258,258_260,34000.0
184_258,78_184,34000.0
224_239,70_182,34000.0
224_239,224_239,34000.0
224_239,70_174,34000.0
258_260,A78,34000.0
258_260,184_208,34000.0
258_260,184_258,34000.0
258_260,258_260,34000.0
258_260,78_184,34000.0
90_128,128_247,34000.0
90_128,90_128,34000.0
90_128,247_263,34000.0
140_183,120_168,34000.0
140_183,140_183,34000.0
140_183,170_201,34000.0
92_261,A92,34000.0
92_261,116_216,34000.0
92_261,92_261,34000.0
92_261,92_116,34000.0
92_261,216_255,34000.0
78_184,A78,34000.0
78_184,184_258,34000.0
78_184,258_260,34000.0
78_184,78_184,34000.0
70_174,70_182,34000.0
70_174,224_239,34000.0
70_174,70_174,34000.0
A0,0_144,34000.0
A0,A0,34000.0
92_116,A92,34000.0
92_116,116_216,34000.0
92_116,92_261,34000.0
92_116,92_116,34000.0
178_209,209_246,34000.0
178_209,178_209,34000.0
84_163,A84,34000.0
84_163,84_163,34000.0
53_101,101_251,34000.0
53_101,53_101,34000.0
A96,96_249,34000.0
A96,249_256,34000.0
A96,A96,34000.0
166_175,166_175,34000.0
103_149,103_149,34000.0
58_124,211_241,34000.0
58_124,225_232,34000.0
58_124,58_124,34000.0
234_264,234_264,34000.0
234_264,194_234,34000.0
175_220,175_220,34000.0
71_235,152_210,34000.0
71_235,71_235,34000.0
A44,A44,34000.0
8_145,8_145,34000.0
155_257,155_257,34000.0
186_217,186_217,34000.0
194_234,234_264,34000.0
194_234,194_234,34000.0
247_263,128_247,34000.0
247_263,90_128,34000.0
247_263,247_263,34000.0
213_226,226_265,34000.0
213_226,213_226,34000.0
A87,87_262,34000.0
A87,87_231,34000.0
A87,A87,34000.0
170_201,120_168,34000.0
170_201,140_183,34000.0
170_201,170_201,34000.0
A9,A9,34000.0
3_191,191_218,34000.0
3_191,3_191,34000.0
A6,A6,34000.0
216_255,A92,34000.0
216_255,92_261,34000.0
216_255,216_255,34000.0
89_143,A89,34000.0
89_143,89_143,34000.0
21_269,A21,34000.0
21_269,21_269,34000.0
