from , to, time
140_183,218_306,42000.0
140_183,191_218,42000.0
140_183,140_183,42000.0
61_194,194_280,42000.0
61_194,61_194,42000.0
184_208,184_208,42000.0
234_298,234_301,42000.0
234_298,234_298,42000.0
234_298,234_285,42000.0
234_298,194_234,42000.0
241_295,241_295,42000.0
144_275,144_275,42000.0
135_160,135_160,42000.0
96_249,249_256,42000.0
96_249,96_249,42000.0
187_228,187_228,42000.0
29_198,29_198,42000.0
6_297,A6,42000.0
6_297,6_297,42000.0
33_278,33_278,42000.0
3_191,3_191,42000.0
234_285,234_301,42000.0
234_285,234_298,42000.0
234_285,234_285,42000.0
234_285,194_234,42000.0
226_265,226_265,42000.0
21_269,21_307,42000.0
21_269,A21,42000.0
21_269,21_269,42000.0
116_233,233_302,42000.0
116_233,216_305,42000.0
116_233,116_216,42000.0
116_233,92_116,42000.0
116_233,116_233,42000.0
A44,A44,42000.0
194_234,234_301,42000.0
194_234,234_298,42000.0
194_234,234_285,42000.0
194_234,194_234,42000.0
119_289,119_289,42000.0
246_254,246_254,42000.0
53_117,251_292,42000.0
53_117,53_117,42000.0
89_143,A89,42000.0
89_143,89_143,42000.0
247_263,128_247,42000.0
247_263,247_263,42000.0
247_263,247_309,42000.0
A86,86_304,42000.0
A86,86_272,42000.0
A86,203_245,42000.0
A86,272_303,42000.0
A86,A86,42000.0
139_173,139_173,42000.0
271_308,163_271,42000.0
271_308,274_300,42000.0
271_308,84_274,42000.0
271_308,271_308,42000.0
247_309,128_247,42000.0
247_309,247_263,42000.0
247_309,247_309,42000.0
