from , to, time
53_107,53_116,20000.0
53_107,A53,20000.0
53_107,53_107,20000.0
53_107,107_114,20000.0
12_184,12_105,20000.0
12_184,12_184,20000.0
12_184,12_179,20000.0
A1,A1,20000.0
156_185,139_156,20000.0
156_185,156_185,20000.0
87_147,87_147,20000.0
A47,47_155,20000.0
A47,A47,20000.0
A51,51_111,20000.0
A51,174_199,20000.0
A51,111_174,20000.0
A51,A51,20000.0
A95,A95,20000.0
A95,95_146,20000.0
A95,146_193,20000.0
63_149,63_149,20000.0
A84,A84,20000.0
A84,187_195,20000.0
A84,84_159,20000.0
A84,159_187,20000.0
A75,A75,20000.0
78_110,A78,20000.0
78_110,78_110,20000.0
106_162,80_106,20000.0
106_162,106_162,20000.0
106_162,A80,20000.0
189_192,88_189,20000.0
189_192,189_192,20000.0
17_198,A17,20000.0
17_198,17_198,20000.0
17_198,17_169,20000.0
68_143,68_143,20000.0
68_143,143_175,20000.0
68_143,143_154,20000.0
68_143,175_190,20000.0
A54,A54,20000.0
A54,54_173,20000.0
187_195,A84,20000.0
187_195,187_195,20000.0
187_195,84_159,20000.0
187_195,159_187,20000.0
143_175,68_143,20000.0
143_175,143_175,20000.0
143_175,143_154,20000.0
143_175,175_190,20000.0
17_169,A17,20000.0
17_169,17_198,20000.0
17_169,17_169,20000.0
A62,A62,20000.0
A77,77_153,20000.0
A77,A77,20000.0
143_154,68_143,20000.0
143_154,143_175,20000.0
143_154,143_154,20000.0
143_154,175_190,20000.0
27_172,A27,20000.0
27_172,27_172,20000.0
A3,A3,20000.0
37_165,37_165,20000.0
A85,A85,20000.0
30_186,A30,20000.0
30_186,30_186,20000.0
54_173,A54,20000.0
54_173,54_173,20000.0
1_183,1_183,20000.0
A11,A11,20000.0
43_160,43_160,20000.0
A22,22_182,20000.0
A22,A22,20000.0
49_167,A49,20000.0
49_167,49_167,20000.0
95_146,A95,20000.0
95_146,95_146,20000.0
95_146,146_193,20000.0
107_114,53_116,20000.0
107_114,A53,20000.0
107_114,53_107,20000.0
107_114,107_114,20000.0
177_181,177_181,20000.0
177_181,A16,20000.0
A40,A40,20000.0
A80,80_106,20000.0
A80,106_162,20000.0
A80,A80,20000.0
135_194,34_135,20000.0
135_194,A34,20000.0
135_194,135_194,20000.0
A88,A88,20000.0
19_158,A19,20000.0
19_158,19_158,20000.0
19_158,145_166,20000.0
A45,102_178,20000.0
A45,A45,20000.0
145_166,19_158,20000.0
145_166,145_166,20000.0
A41,41_197,20000.0
A41,A41,20000.0
12_179,12_105,20000.0
12_179,12_184,20000.0
12_179,12_179,20000.0
A61,A61,20000.0
146_193,A95,20000.0
146_193,95_146,20000.0
146_193,146_193,20000.0
A87,A87,20000.0
84_159,A84,20000.0
84_159,187_195,20000.0
84_159,84_159,20000.0
84_159,159_187,20000.0
118_121,64_123,20000.0
118_121,123_180,20000.0
118_121,118_121,20000.0
118_121,118_170,20000.0
A16,177_181,20000.0
A16,A16,20000.0
118_170,64_123,20000.0
118_170,123_180,20000.0
118_170,118_121,20000.0
118_170,118_170,20000.0
159_187,A84,20000.0
159_187,187_195,20000.0
159_187,84_159,20000.0
159_187,159_187,20000.0
175_190,68_143,20000.0
175_190,143_175,20000.0
175_190,143_154,20000.0
175_190,175_190,20000.0
