from , to, time
168_241,61_155,30000.0
168_241,155_168,30000.0
150_237,150_237,30000.0
A92,A92,30000.0
81_231,81_166,30000.0
81_231,81_231,30000.0
81_231,A81,30000.0
81_231,81_243,30000.0
201_217,15_201,30000.0
201_217,201_217,30000.0
201_217,217_245,30000.0
A81,81_166,30000.0
A81,81_231,30000.0
A81,A81,30000.0
A81,81_243,30000.0
19_170,170_202,30000.0
19_170,19_170,30000.0
186_208,186_208,30000.0
186_208,135_186,30000.0
186_208,135_147,30000.0
186_208,A30,30000.0
A4,A4,30000.0
A23,A23,30000.0
208_239,208_239,30000.0
54_179,179_211,30000.0
54_179,A54,30000.0
54_179,54_179,30000.0
A6,6_227,30000.0
A6,A6,30000.0
87_204,87_238,30000.0
87_204,A87,30000.0
87_204,204_248,30000.0
87_204,87_204,30000.0
85_150,85_150,30000.0
85_150,189_200,30000.0
139_159,49_117,30000.0
139_159,139_159,30000.0
139_159,159_222,30000.0
163_220,149_163,30000.0
163_220,163_220,30000.0
163_220,163_214,30000.0
152_247,152_247,30000.0
152_247,63_152,30000.0
135_186,186_208,30000.0
135_186,135_186,30000.0
135_186,135_147,30000.0
135_186,A30,30000.0
45_142,210_235,30000.0
45_142,142_210,30000.0
45_142,45_142,30000.0
54_226,54_226,30000.0
61_155,168_241,30000.0
61_155,61_155,30000.0
61_155,155_168,30000.0
112_198,112_198,30000.0
112_198,56_112,30000.0
112_198,198_249,30000.0
140_244,129_140,30000.0
140_244,140_244,30000.0
140_244,140_229,30000.0
102_240,99_102,30000.0
102_240,102_240,30000.0
159_182,182_236,30000.0
159_182,182_242,30000.0
159_182,159_182,30000.0
159_182,182_209,30000.0
186_230,186_230,30000.0
31_158,31_158,30000.0
63_152,152_247,30000.0
63_152,63_152,30000.0
41_234,41_234,30000.0
117_141,117_141,30000.0
A50,A50,30000.0
217_245,15_201,30000.0
217_245,201_217,30000.0
217_245,217_245,30000.0
159_222,49_117,30000.0
159_222,139_159,30000.0
159_222,159_222,30000.0
34_121,34_121,30000.0
182_209,182_236,30000.0
182_209,182_242,30000.0
182_209,159_182,30000.0
182_209,182_209,30000.0
96_203,156_213,30000.0
96_203,96_203,30000.0
178_216,178_216,30000.0
155_168,168_241,30000.0
155_168,61_155,30000.0
155_168,155_168,30000.0
A28,A28,30000.0
135_147,186_208,30000.0
135_147,135_186,30000.0
135_147,135_147,30000.0
135_147,A30,30000.0
189_200,85_150,30000.0
189_200,189_200,30000.0
170_219,170_219,30000.0
163_214,149_163,30000.0
163_214,163_220,30000.0
163_214,163_214,30000.0
A26,26_212,30000.0
A26,A26,30000.0
A30,186_208,30000.0
A30,135_186,30000.0
A30,135_147,30000.0
A30,A30,30000.0
56_112,112_198,30000.0
56_112,56_112,30000.0
56_112,198_249,30000.0
126_180,14_126,30000.0
126_180,126_180,30000.0
61_181,181_225,30000.0
61_181,61_181,30000.0
211_233,211_233,30000.0
207_224,207_224,30000.0
A9,A9,30000.0
81_243,81_166,30000.0
81_243,81_231,30000.0
81_243,A81,30000.0
81_243,81_243,30000.0
140_229,129_140,30000.0
140_229,140_244,30000.0
140_229,140_229,30000.0
198_249,112_198,30000.0
198_249,56_112,30000.0
198_249,198_249,30000.0
