from , to, time
54_226,54_226,32000.0
49_117,159_222,32000.0
49_117,49_117,32000.0
208_239,208_239,32000.0
168_241,168_241,32000.0
168_241,155_168,32000.0
84_110,84_110,32000.0
170_202,170_202,32000.0
170_202,19_170,32000.0
A5,A5,32000.0
A5,5_256,32000.0
5_256,A5,32000.0
5_256,5_256,32000.0
170_219,219_258,32000.0
170_219,170_219,32000.0
217_245,15_201,32000.0
217_245,217_245,32000.0
217_245,201_217,32000.0
152_247,152_247,32000.0
152_247,63_152,32000.0
A81,81_231,32000.0
A81,A81,32000.0
A81,81_166,32000.0
198_249,198_249,32000.0
182_236,159_182,32000.0
182_236,182_236,32000.0
182_236,182_242,32000.0
186_230,135_147,32000.0
186_230,186_230,32000.0
186_230,135_186,32000.0
186_230,A30,32000.0
186_230,186_257,32000.0
155_168,168_241,32000.0
155_168,155_168,32000.0
200_221,221_232,32000.0
200_221,200_221,32000.0
85_184,85_184,32000.0
85_184,A85,32000.0
179_211,211_233,32000.0
179_211,179_211,32000.0
A26,A26,32000.0
A26,26_212,32000.0
149_163,163_214,32000.0
149_163,149_163,32000.0
149_163,163_220,32000.0
182_242,159_182,32000.0
182_242,182_236,32000.0
182_242,182_242,32000.0
14_126,14_126,32000.0
181_225,181_225,32000.0
181_225,61_181,32000.0
45_142,142_210,32000.0
45_142,45_142,32000.0
204_248,87_238,32000.0
204_248,204_248,32000.0
204_248,248_255,32000.0
26_212,A26,32000.0
26_212,26_212,32000.0
6_227,227_253,32000.0
6_227,A6,32000.0
6_227,6_227,32000.0
20_205,20_205,32000.0
200_250,150_237,32000.0
200_250,85_150,32000.0
200_250,200_250,32000.0
200_250,189_200,32000.0
104_122,122_254,32000.0
104_122,A11,32000.0
104_122,104_122,32000.0
135_186,135_147,32000.0
135_186,186_230,32000.0
135_186,135_186,32000.0
135_186,A30,32000.0
135_186,186_257,32000.0
A30,135_147,32000.0
A30,186_230,32000.0
A30,135_186,32000.0
A30,A30,32000.0
A30,186_257,32000.0
63_152,152_247,32000.0
63_152,63_152,32000.0
A9,A9,32000.0
56_112,56_112,32000.0
189_200,150_237,32000.0
189_200,85_150,32000.0
189_200,200_250,32000.0
189_200,189_200,32000.0
122_218,122_218,32000.0
122_218,218_252,32000.0
19_170,170_202,32000.0
19_170,19_170,32000.0
141_197,141_197,32000.0
54_179,54_179,32000.0
218_252,122_218,32000.0
218_252,218_252,32000.0
81_166,81_231,32000.0
81_166,A81,32000.0
81_166,81_166,32000.0
158_251,31_158,32000.0
158_251,158_251,32000.0
201_217,15_201,32000.0
201_217,217_245,32000.0
201_217,201_217,32000.0
A88,A88,32000.0
A85,85_184,32000.0
A85,A85,32000.0
207_224,102_207,32000.0
207_224,207_224,32000.0
248_255,87_238,32000.0
248_255,204_248,32000.0
248_255,248_255,32000.0
61_181,181_225,32000.0
61_181,61_181,32000.0
186_257,135_147,32000.0
186_257,186_230,32000.0
186_257,135_186,32000.0
186_257,A30,32000.0
186_257,186_257,32000.0
178_216,178_216,32000.0
A25,A25,32000.0
163_220,163_214,32000.0
163_220,149_163,32000.0
163_220,163_220,32000.0
87_259,87_204,32000.0
87_259,A87,32000.0
87_259,87_259,32000.0
