from , to, weight, time
108_118,118_170,0.00149106164020987,20000.0
53_107,53_116,0.004933139263020591,20000.0
53_107,A53,0.999,20000.0
53_107,A84,0.0028179983123037284,20000.0
53_107,107_114,0.004933139263020593,20000.0
53_107,84_159,0.0021720845495422783,20000.0
12_184,12_105,0.9976240627038678,20000.0
12_184,12_179,0.998071070897781,20000.0
A1,1_183,0.0012211202275368865,20000.0
156_185,139_156,0.999,20000.0
87_147,A87,0.9990046845384918,20000.0
A47,47_155,0.0022227283397888305,20000.0
A51,51_111,0.004933139263020575,20000.0
A51,111_174,0.0014909127712148368,20000.0
A95,95_146,0.0027134842302514277,20000.0
A84,53_116,0.0028439681522206437,20000.0
A84,A53,0.002837736344552413,20000.0
A84,53_107,0.0028179983123037284,20000.0
A84,107_114,0.0028442517402203805,20000.0
A84,84_159,0.002222728339788833,20000.0
A84,159_187,0.0012211202275368871,20000.0
78_110,A78,0.999,20000.0
106_162,80_106,0.999,20000.0
106_162,A80,0.9986130119019978,20000.0
68_143,143_175,0.001491061640209869,20000.0
68_143,143_154,0.00222272833978883,20000.0
A54,54_173,0.0014910616402098694,20000.0
143_175,68_143,0.999,20000.0
143_175,143_154,0.9987429912330869,20000.0
17_169,A17,0.999,20000.0
A77,A29,0.005446940868477111,20000.0
A77,77_153,0.002222728339788828,20000.0
143_154,68_143,0.999,20000.0
143_154,143_175,0.0014910616402098692,20000.0
27_172,A27,0.999,20000.0
30_186,A30,0.999,20000.0
54_173,A54,0.999,20000.0
1_183,A1,0.9990034905743319,20000.0
A11,A24,0.0010988852985303512,20000.0
A22,22_182,0.0012211202275368865,20000.0
A22,A99,0.0059847142711107765,20000.0
49_167,115_164,0.0012211202275368876,20000.0
49_167,A49,0.999,20000.0
49_167,A99,0.0013724689579968064,20000.0
49_167,0_115,0.001449229000749802,20000.0
95_146,A95,0.999,20000.0
107_114,53_116,0.999,20000.0
107_114,A53,0.999,20000.0
107_114,53_107,0.999,20000.0
107_114,A84,0.0028442517402203805,20000.0
177_181,A16,0.9901095190387427,20000.0
A80,80_106,0.00601871696265198,20000.0
A80,106_162,0.0018205676673305373,20000.0
A88,88_189,0.0012211202275368863,20000.0
19_158,A19,0.999,20000.0
19_158,A20,0.0019328272496677609,20000.0
19_158,145_166,0.0018205676673305382,20000.0
A45,102_178,0.0014910616402098694,20000.0
A45,45_102,0.006018716962651985,20000.0
145_166,A19,0.10373480425288255,20000.0
145_166,19_158,0.9928798363659476,20000.0
12_179,12_105,0.999,20000.0
12_179,12_184,0.0012211202275368863,20000.0
A87,A24,0.006548504991324929,20000.0
A87,87_147,0.002713484230251425,20000.0
84_159,A53,0.0024335006642189926,20000.0
84_159,53_107,0.0027769194943198317,20000.0
84_159,A84,0.999,20000.0
84_159,159_187,0.0012211202275368863,20000.0
118_121,64_123,0.9974731029835686,20000.0
118_121,123_180,0.0012211202275368865,20000.0
118_121,108_118,0.9990126078598921,20000.0
118_121,118_170,0.0014879385059698785,20000.0
A16,177_181,0.0012199012673353652,20000.0
118_170,64_123,0.9923464807517847,20000.0
118_170,123_180,0.0012211202275368865,20000.0
118_170,108_118,0.9990125092083267,20000.0
118_170,118_121,0.997450159373704,20000.0
159_187,A84,0.7346984021936291,20000.0
159_187,84_159,0.999,20000.0
